#TC_ID/PC_ID , Testcase_Description , Service_ID , SubService_ID , Expected_Response_Data , Write_Data , Addressing , Format , Status_Mask , Communication_Type , controltype
PC_ID-003 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-472 , Input Ountput Record Local Identifier #3 extended sessionin extended session NRC-13 , 0x22 , 0xB60412 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-471 , Input Ountput Record Local Identifier #3 extended session in extended session NRC-12 , 0x22 , 0xB607 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-470 , Input Ountput Record Local Identifier #2 extended sessionin extended session NRC-13 , 0x22 , 0xB60312 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-469 , Input Ountput Record Local Identifier #2 extended session in extended session NRC-12 , 0x22 , 0xB606 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-468 , Input Ountput Record Local Identifier #1 extended sessionin extended session NRC-13 , 0x22 , 0xB60212 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-467 , Input Ountput Record Local Identifier #1 extended session in extended session NRC-12 , 0x22 , 0xB607 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-466 , S/W Version in extended session NRC-13 , 0x22 , 0xF1DD12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-465 , S/W Version in extended session NRC-12 , 0x22 , 0xF1DE , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-464 , Platform Hardware Version in extended session NRC-13 , 0x22 , 0xF17D12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-463 , Platform Hardware Version in extended session NRC-12 , 0x22 , 0xF17E , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-462 , NonSleep Collected Each ECU Data in extended session NRC-13 , 0x22 , 0xED9012 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-461 , NonSleep Collected Each ECU Data in extended session NRC-12 , 0x22 , 0xED91 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-460 , RXSWIN Data in extended session NRC-13 , 0x22 , 0xF1EF12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-459 , RXSWIN Data in extended session NRC-12 , 0x22 , 0xF1EE , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-458 , ECU Software Unit1 IVD Data in extended session NRC-13 , 0x22 , 0xF1B112 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-457 , ECU Software Unit1 IVD Data in extended session NRC-12 , 0x22 , 0xF1B2 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-456 , ECU System name in extended session NRC-13 , 0x22 , 0xF19712 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-455 , ECU System name in extended session NRC-12 , 0x22 , 0xF198 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-454 , ECU Software Unit 1 Version in extended session NRC-13 , 0x22 , 0xF1C112 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-453 , ECU Software Unit 1 Version in extended session NRC-12 , 0x22 , 0xF1C2 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-452 , ECU Software Unit 1 Version in extended session NRC-13 , 0x22 , 0xF19712 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-451 , ECU Software Unit 1 Version in extended session NRC-12 , 0x22 , 0xF198 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-450 , ECU ECU Software Unit Version in extended session NRC-13 , 0x22 , 0xF1B012 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-449 , ECU ECU Software Unit Version in extended session NRC-12 , 0x22 , 0xF1B5 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-448 , ECU ECU Supplier Code Data in extended session NRC-13 , 0x22 , 0xF1A112 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-447 , ECU ECU Supplier Code Data in extended session NRC-12 , 0x22 , 0xF1A7 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-446 , ECU HKMC Software Version in extended session NRC-13 , 0x22 , 0xF1A012 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-445 , ECU HKMC Software Version in extended session NRC-12 , 0x22 , 0xF1A5 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-444 , ECU ECU Software Version in extended session NRC-13 , 0x22 , 0xF19512 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-443 , ECU ECU Software Version in extended session NRC-12 , 0x22 , 0xF188 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-442 , ECU Hardware Version in extended session NRC-13 , 0x22 , 0xF19312 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-441 , ECU Hardware Version in extended session NRC-12 , 0x22 , 0xF194 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-440 , Vehicle Manufacturer ECU HW Number in extended session NRC-13 , 0x22 , 0xF19112 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-439 , Vehicle Manufacturer ECU HW Number in extended session NRC-12 , 0x22 , 0xF192 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-438 , Serial Number in extended session NRC-13 , 0x22 , 0xF18C12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-437 , Serial Number in extended session NRC-12 , 0x22 , 0xF189 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-436 , Manufacturing Date in extended session NRC-13 , 0x22 , 0xF18B12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-435 , Manufacturing Date in extended session NRC-12 , 0x22 , 0xF185 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-434 , Vehicle Part Number in extended session NRC-13 , 0x22 , 0xF18721 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-433 , Vehicle Part Number in extended session NRC-12 , 0x22 , 0xF188 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-432 , B CAN Database version in extended session NRC-13 , 0x22 , 0xF10032 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-431 , B CAN Database version in extended session NRC-12 , 0x22 , 0xF101 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-430 , System name in default session , 0x22 , 0xF197 , 07 62 F1 97 53 57 52 43 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-429 , Platform Version extended session , 0x22 , 0xF17F , 10 11 62 F1 7F 30 35 2E 30 37 2E 30 30 2E 30 44 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-428 , Platform Hardware Version extended session , 0x22 , 0xF17D , 10 11 62 F1 7D 30 32 5F 30 33 2E 30 30 2E 30 30 2E 30 32 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-427 , Input Ountput Record Local Identifier #4 Default session , 0x22 , 0xB605 , 10 09 62 B6 05 FF FF 00 00 00 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-426 , Input Ountput Record Local Identifier #3 Default session , 0x22 , 0xB604 , 10 0A 62 B6 04 E5 FC 01 01 00 20 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-425 , Input Ountput Record Local Identifier #2 Default session , 0x22 , 0xB603 , 10 09 62 B6 03 F2 A0 00 00 00 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-424 , Input Ountput Record Local Identifier #1 Default session , 0x22 , 0xB602 , 10 08 62 B6 02 80 00 00 00 9C 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-423 , NonSleep Collected Each ECU Data Default session , 0x22 , 0xED90 , 10 10 62 ED 90 E2 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-422 , S_W_Version_Dataidentifier_F1_DD_Read(Defaultsession) , 0x22 , 0xF1DD , 10 0A 62 F1 DD 43 30 30 30 31 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-421 , ECU_Software_UNIT1_Version_F1_B1_Read(Defaultsession) , 0x22 , 0xF1B1 , 07 62 F1 B1 43 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-420 , ECU_Software_UNIT_number_F1_B0_Read(Defaultsession) , 0x22 , 0xF1B0 , 04 62 F1 B0 01 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-419 , ECU_Supplier_Code_F1_A1_Read(Defaultsession) , 0x22 , 0xF1A1 , 07 62 F1 A1 54 45 4C 45 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-418 , Software_Version_for_HKMC_Vehicle_Manufacture_F1_A0_Read(Defaultsession) , 0x22 , 0xF1A0 , 07 62 F1 A0 43 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-417 , SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Read(Defaultsession) , 0x22 , 0xF195 , 07 62 F1 95 43 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-416 , ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Read(Defaultsession) , 0x22 , 0xF1C1 , 10 23  62 F1 C1 7C 9A D3 19 8A A1 4C 27 75 7B AF 7F BC 54 20 A6 2E 65 88 B6 E1 9A A0 B5 79 54 72 52 45 60 BF 2B  00 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-415 , HardwareVersionNumber_F1_93_Read(Defaultsession) , 0x22 , 0xF193 , 07 62 F1 93 42 2E 4F 4F ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-414 , Vehicle_Manufacturer_ECU_HW_Number_F1_91_Read(Defaultsession) , 0x22 , 0xF191 , 07 62 F1 91 43 2E 30 30 ,    , Physical , Hex ,    ,    ,   
TC_ID-413 , ECU_Serial_Number_F1_8C_Read(Defaultsession) , 0x22 , 0xF18C , 10 0B 62 F1 8C 90 90 90 90 90 90 90 90 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-412 , Manufacturing_F1_8B_Read(Defaultsession) , 0x22 , 0xF18B , 07 62 F1 8B 20 25 08 07 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-411 , Vehicle_Manufacturer_Spare_Part_Number_F1_87_Read(Defaultsession) , 0x22 , 0xF187 , 10 0D 62 f1 87 39 36 37 30 30 47 42 31 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-410 , B_CAN_Database_Version_F1_00_Read(Defaultsession) , 0x22 , 0xF100 , 06 62 F1 00 31 2E 36 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-409 , RX_SWIN_F1_EF_Read(Defaultsession) , 0x22 , 0xF1EF , 10 2B 62 F1 EF 07 A7 0B 52 31 30 20 4D 51 34 2F 31 2F 31 0C 52 31 35 35 20 4D 51 34 2F 31 2F 31 0C 52 31 35 36 20 4D 51 34 2F 31 2F 31  AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-408 , DisableRxAndDisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-407 , DisableRxAndDisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-406 , DisableRxAndDisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 AA AA AA AA AA ,    , Functional , Hex ,    , 0x01 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-405 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-404 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-403 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 AA AA AA AA AA ,    , Functional , Hex ,    , 0x01 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-402 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-401 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-400 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 AA AA AA AA AA ,    , Functional , Hex ,    , 0x01 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-399 , Disable Rx and Tx(28 00 ) , 0x28 , 0x00 , 02 68 00 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-398 , Disable Rx and Tx(28 00 ) , 0x28 , 0x00 , 02 68 00 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-397 , Disable Rx and Tx(28 00 ) , 0x28 , 0x00 , 02 68 00 AA AA AA AA AA ,    , Functional , Hex ,    , 0x01 ,   
PC_ID-54 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-396 , Incorrect message length(22F1C101) , 0x22 , 0xF1C101 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-395 , Incorrect message length(22F13101) , 0x22 , 0xF13101 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-394 , Incorrect message length(22F1B104) , 0x22 , 0xF1B104 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-393 , Incorrect message length(22F1A101) , 0x22 , 0xF1A101 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-392 , Incorrect message length(22F19703) , 0x22 , 0xF19703 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-391 , Incorrect message length(22F18701) , 0x22 , 0xF18701 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-390 , Incorrect message length(85 01 01) , 0x85 , 0x0101 , 03 7F 85 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-389 , Incorrect message length(28 01 01 01) , 0x28 , 0x01 , 03 7F 28 13 AA AA AA AA ,    , Functional , Hex ,    , 0x0101 ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-388 , Incorrect message length(10 03 01) , 0x10 , 0x0301 , 03 7F 10 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-53 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-387 , Incorrect message length(19 02 08 01) , 0x19 , 0x02 , 03 7F 19 13 AA AA AA AA ,    , Physical , Hex , 0x0801 ,    ,   
TC_ID-386 , Read DTC with Extended session(19 02) , 0x19 , 0x02 , 07 59 02 01 B2 80 00 08 ,    , Physical , Hex , 0x01 ,    ,   
TC_ID-385 , Incorrect message length(22F10001) , 0x22 , 0xF10001 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-384 , Incorrect message length(22F1EF02) , 0x22 , 0xF1EF02 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-383 , Incorrect message length(22F19101) , 0x22 , 0xF19101 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-382 , Incorrect message length(22F1B001) , 0x22 , 0xF1B001 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-381 , Incorrect message length(22F19504) , 0x22 , 0xF19504 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-380 , Incorrect message length(22F1A001) , 0x22 , 0xF1A001 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
